,Unnamed: 0,area_fips,year,lq_annual_avg_estabs,lq_annual_avg_emplvl,lq_total_annual_wages,annual_avg_estabs,annual_avg_emplvl,total_annual_wages,State Name
1606,1513,C1662,2009,1.55,0.0,0.0,14,0,0,West Virginia
1607,1514,C1662,2010,1.55,0.0,0.0,14,0,0,West Virginia
1608,1515,C1662,2011,1.58,0.0,0.0,14,0,0,West Virginia
1609,1516,C1662,2012,1.46,1.09,0.77,13,329,15995717,West Virginia
1610,1517,C1662,2013,1.58,0.0,0.0,11,0,0,West Virginia
1611,1518,C1662,2014,1.62,0.0,0.0,11,0,0,West Virginia
1612,1519,C1662,2015,1.5,0.0,0.0,10,0,0,West Virginia
1613,1520,C1662,2016,1.57,0.0,0.0,10,0,0,West Virginia
1614,1521,C1662,2017,1.63,0.0,0.0,10,0,0,West Virginia
1615,1522,C1662,2018,1.67,0.0,0.0,10,0,0,West Virginia
1616,1523,C1670,2001,0.0,0.0,0.0,0,0,0,South Carolina
1617,1524,C1670,2002,0.0,0.0,0.0,0,0,0,South Carolina
1618,1525,C1670,2003,0.0,0.0,0.0,0,0,0,South Carolina
1619,1526,C1670,2004,0.81,0.0,0.0,15,0,0,South Carolina
1620,1527,C1670,2005,0.73,0.0,0.0,14,0,0,South Carolina
1621,1528,C1670,2006,0.73,0.0,0.0,15,0,0,South Carolina
1622,1529,C1670,2007,0.87,1.02,0.76,16,691,27945008,South Carolina
1623,1530,C1670,2008,0.91,1.01,0.79,17,670,29197861,South Carolina
1624,1531,C1670,2009,0.96,0.0,0.0,17,0,0,South Carolina
1625,1532,C1670,2010,1.1,0.89,0.65,19,547,23780577,South Carolina
1626,1533,C1670,2011,1.06,0.0,0.0,18,0,0,South Carolina
1627,1534,C1670,2012,1.1,0.0,0.0,19,0,0,South Carolina
1628,1535,C1670,2013,1.08,0.79,0.51,19,490,20987150,South Carolina
1629,1536,C1670,2014,1.18,0.0,0.0,21,0,0,South Carolina
1630,1537,C1670,2015,1.32,0.86,0.57,25,542,25288977,South Carolina
1631,1538,C1670,2016,1.17,0.91,0.62,23,564,28296146,South Carolina
1632,1539,C1670,2017,1.21,0.0,0.0,24,0,0,South Carolina
1633,1540,C1670,2018,1.13,0.88,0.57,23,554,28499299,South Carolina
1634,1541,C1674,1990,1.11,1.18,1.13,45,1807,51286652,North Carolina
1635,1541,C1674,1990,1.11,1.18,1.13,45,1807,51286652,South Carolina
1636,1542,C1674,1991,1.13,1.19,1.21,47,1746,54516623,North Carolina
1637,1542,C1674,1991,1.13,1.19,1.21,47,1746,54516623,South Carolina
1638,1543,C1674,1992,1.14,1.17,1.23,48,1724,58131106,North Carolina
1639,1543,C1674,1992,1.14,1.17,1.23,48,1724,58131106,South Carolina
1640,1544,C1674,1993,1.08,1.19,1.23,47,1799,61448671,North Carolina
1641,1544,C1674,1993,1.08,1.19,1.23,47,1799,61448671,South Carolina
1642,1545,C1674,1994,1.06,1.21,1.23,48,1907,67449109,North Carolina
1643,1545,C1674,1994,1.06,1.21,1.23,48,1907,67449109,South Carolina
1644,1546,C1674,1995,1.03,1.24,1.25,48,2027,76313890,North Carolina
1645,1546,C1674,1995,1.03,1.24,1.25,48,2027,76313890,South Carolina
1646,1547,C1674,1996,1.01,1.26,1.24,49,2141,85752127,North Carolina
1647,1547,C1674,1996,1.01,1.26,1.24,49,2141,85752127,South Carolina
1648,1548,C1674,1997,1.11,1.27,1.24,55,2213,92553077,North Carolina
1649,1548,C1674,1997,1.11,1.27,1.24,55,2213,92553077,South Carolina
1650,1549,C1674,1998,1.19,1.29,1.18,60,2305,102708713,North Carolina
1651,1549,C1674,1998,1.19,1.29,1.18,60,2305,102708713,South Carolina
1652,1550,C1674,1999,1.08,1.27,1.12,58,2376,109304288,North Carolina
1653,1550,C1674,1999,1.08,1.27,1.12,58,2376,109304288,South Carolina
1654,1551,C1674,2000,1.15,1.26,1.14,63,2489,122758133,North Carolina
1655,1551,C1674,2000,1.15,1.26,1.14,63,2489,122758133,South Carolina
1656,1552,C1674,2001,0.0,0.0,0.0,0,0,0,North Carolina
1657,1552,C1674,2001,0.0,0.0,0.0,0,0,0,South Carolina
1658,1553,C1674,2002,1.37,1.42,1.28,76,2769,141244016,North Carolina
1659,1553,C1674,2002,1.37,1.42,1.28,76,2769,141244016,South Carolina
1660,1554,C1674,2003,1.52,1.64,1.51,79,3091,166762943,North Carolina
1661,1554,C1674,2003,1.52,1.64,1.51,79,3091,166762943,South Carolina
1662,1555,C1674,2004,1.31,1.62,1.47,67,3063,170929721,North Carolina
1663,1555,C1674,2004,1.31,1.62,1.47,67,3063,170929721,South Carolina
1664,1556,C1674,2005,1.27,1.71,1.69,64,3286,209013945,North Carolina
1665,1556,C1674,2005,1.27,1.71,1.69,64,3286,209013945,South Carolina
1666,1557,C1674,2006,1.28,1.82,1.72,67,3599,228669245,North Carolina
1667,1557,C1674,2006,1.28,1.82,1.72,67,3599,228669245,South Carolina
1668,1558,C1674,2007,1.23,1.91,1.75,68,3902,247375061,North Carolina
1669,1558,C1674,2007,1.23,1.91,1.75,68,3902,247375061,South Carolina
1670,1559,C1674,2008,1.22,2.04,1.94,69,4035,265642857,North Carolina
1671,1559,C1674,2008,1.22,2.04,1.94,69,4035,265642857,South Carolina
1672,1560,C1674,2009,1.27,0.0,0.0,70,0,0,North Carolina
1673,1560,C1674,2009,1.27,0.0,0.0,70,0,0,South Carolina
1674,1561,C1674,2010,1.36,2.34,2.38,74,4263,313860917,North Carolina
1675,1561,C1674,2010,1.36,2.34,2.38,74,4263,313860917,South Carolina
1676,1562,C1674,2011,1.23,1.78,1.91,66,3182,261211879,North Carolina
1677,1562,C1674,2011,1.23,1.78,1.91,66,3182,261211879,South Carolina
1678,1563,C1674,2012,1.2,1.95,2.16,66,3539,318710692,North Carolina
1679,1563,C1674,2012,1.2,1.95,2.16,66,3539,318710692,South Carolina
1680,1564,C1674,2013,1.15,1.85,2.2,74,3967,378901289,North Carolina
1681,1564,C1674,2013,1.15,1.85,2.2,74,3967,378901289,South Carolina
1682,1565,C1674,2014,1.18,1.95,2.21,77,4205,392168937,North Carolina
1683,1565,C1674,2014,1.18,1.95,2.21,77,4205,392168937,South Carolina
1684,1566,C1674,2015,1.24,1.93,2.17,83,4208,396002936,North Carolina
1685,1566,C1674,2015,1.24,1.93,2.17,83,4208,396002936,South Carolina
1686,1567,C1674,2016,1.18,1.95,2.38,80,4225,443580155,North Carolina
1687,1567,C1674,2016,1.18,1.95,2.38,80,4225,443580155,South Carolina
1688,1568,C1674,2017,1.18,1.91,2.06,80,4144,398632455,North Carolina
1689,1568,C1674,2017,1.18,1.91,2.06,80,4144,398632455,South Carolina
1690,1569,C1674,2018,1.16,2.14,1.77,78,4673,361644642,North Carolina
1691,1569,C1674,2018,1.16,2.14,1.77,78,4673,361644642,South Carolina
1692,1570,C1682,1990,0.81,0.94,0.62,5,174,3104567,Virginia
1693,1571,C1682,1991,0.8,0.91,0.66,5,164,3235609,Virginia
1694,1572,C1682,1992,0.8,0.88,0.66,5,160,3352450,Virginia
1695,1573,C1682,1993,0.79,0.83,0.64,5,155,3464199,Virginia
1696,1574,C1682,1994,0.61,0.77,0.57,4,145,3302172,Virginia
1697,1575,C1682,1995,0.75,0.78,0.58,5,149,3602279,Virginia
1698,1576,C1682,1996,0.88,0.83,0.62,6,166,4264956,Virginia
1699,1577,C1682,1997,0.73,0.84,0.64,5,170,4630598,Virginia
1700,1578,C1682,1998,0.59,0.7,0.48,4,147,4073964,Virginia
1701,1579,C1682,1999,0.73,0.79,0.52,5,169,4856066,Virginia
1702,1580,C1682,2000,0.73,0.73,0.5,5,166,5119514,Virginia
1703,1581,C1682,2001,0.0,0.0,0.0,0,0,0,Virginia
1704,1582,C1682,2002,0.88,0.65,0.45,6,148,4853644,Virginia
1705,1583,C1682,2003,0.88,0.86,0.59,6,190,6554451,Virginia
1706,1584,C1682,2004,0.73,0.0,0.0,5,0,0,Virginia
1707,1585,C1682,2005,1.02,0.88,0.52,7,199,6498933,Virginia
1708,1586,C1682,2006,0.89,0.85,0.5,6,199,6704149,Virginia
1709,1587,C1682,2007,1.14,1.15,0.68,8,272,9598161,Virginia
1710,1588,C1682,2008,1.38,1.24,0.74,10,282,10329398,Virginia
1711,1589,C1682,2009,1.25,1.17,0.68,9,258,9462520,Virginia
1712,1590,C1682,2010,1.25,1.14,0.68,9,246,9530186,Virginia
1713,1591,C1682,2011,1.26,1.18,0.67,9,249,9640463,Virginia
1714,1592,C1682,2012,1.11,1.19,0.63,8,251,9511748,Virginia
1715,1593,C1682,2013,1.06,1.15,0.61,8,246,9586633,Virginia
1716,1594,C1682,2014,1.06,1.13,0.61,8,240,9731965,Virginia
1717,1595,C1682,2015,0.88,1.11,0.6,7,238,9955249,Virginia
1718,1596,C1682,2016,0.87,1.2,0.64,7,250,10439573,Virginia
1719,1597,C1682,2017,0.75,0.0,0.0,6,0,0,Virginia
1720,1598,C1682,2018,0.74,0.0,0.0,6,0,0,Virginia
1721,1599,C1686,1990,2.0,1.24,1.07,26,624,14481345,Georgia
1722,1599,C1686,1990,2.0,1.24,1.07,26,624,14481345,Tennessee
1723,1600,C1686,1991,2.11,1.53,1.33,28,762,17734699,Georgia
1724,1600,C1686,1991,2.11,1.53,1.33,28,762,17734699,Tennessee
1725,1601,C1686,1992,1.94,1.55,1.35,26,774,18749153,Georgia
1726,1601,C1686,1992,1.94,1.55,1.35,26,774,18749153,Tennessee
1727,1602,C1686,1993,1.83,1.5,1.3,25,762,19347134,Georgia
1728,1602,C1686,1993,1.83,1.5,1.3,25,762,19347134,Tennessee
1729,1603,C1686,1994,1.72,1.47,1.3,24,764,20842001,Georgia
1730,1603,C1686,1994,1.72,1.47,1.3,24,764,20842001,Tennessee
1731,1604,C1686,1995,1.79,1.5,1.29,25,788,22137831,Georgia
1732,1604,C1686,1995,1.79,1.5,1.29,25,788,22137831,Tennessee
1733,1605,C1686,1996,1.85,1.44,1.19,26,782,22557606,Georgia
1734,1605,C1686,1996,1.85,1.44,1.19,26,782,22557606,Tennessee
1735,1606,C1686,1997,1.8,1.45,1.21,25,785,23807664,Georgia
1736,1606,C1686,1997,1.8,1.45,1.21,25,785,23807664,Tennessee
1737,1607,C1686,1998,2.14,1.57,1.25,29,873,27302602,Georgia
1738,1607,C1686,1998,2.14,1.57,1.25,29,873,27302602,Tennessee
1739,1608,C1686,1999,1.85,1.48,1.12,25,853,26966706,Georgia
1740,1608,C1686,1999,1.85,1.48,1.12,25,853,26966706,Tennessee
1741,1609,C1686,2000,1.67,1.51,1.18,22,911,30595219,Georgia
1742,1609,C1686,2000,1.67,1.51,1.18,22,911,30595219,Tennessee
1743,1610,C1686,2001,0.0,0.0,0.0,0,0,0,Georgia
1744,1610,C1686,2001,0.0,0.0,0.0,0,0,0,Tennessee
1745,1611,C1686,2002,1.73,1.6,1.32,22,943,34592404,Georgia
1746,1611,C1686,2002,1.73,1.6,1.32,22,943,34592404,Tennessee
1747,1612,C1686,2003,2.06,1.95,1.62,27,1132,43559500,Georgia
1748,1612,C1686,2003,2.06,1.95,1.62,27,1132,43559500,Tennessee
1749,1613,C1686,2004,2.17,1.86,1.55,28,1074,42958058,Georgia
1750,1613,C1686,2004,2.17,1.86,1.55,28,1074,42958058,Tennessee
1751,1614,C1686,2005,1.99,1.62,1.34,25,935,38488914,Georgia
1752,1614,C1686,2005,1.99,1.62,1.34,25,935,38488914,Tennessee
1753,1615,C1686,2006,2.0,1.62,1.32,25,932,39443286,Georgia
1754,1615,C1686,2006,2.0,1.62,1.32,25,932,39443286,Tennessee
1755,1616,C1686,2007,2.0,0.97,0.77,25,559,23869071,Georgia
1756,1616,C1686,2007,2.0,0.97,0.77,25,559,23869071,Tennessee
1757,1617,C1686,2008,1.85,0.99,0.78,23,545,23276920,Georgia
1758,1617,C1686,2008,1.85,0.99,0.78,23,545,23276920,Tennessee
1759,1618,C1686,2009,2.13,1.05,0.77,26,533,21806479,Georgia
1760,1618,C1686,2009,2.13,1.05,0.77,26,533,21806479,Tennessee
1761,1619,C1686,2010,2.16,1.06,0.76,26,528,22604486,Georgia
1762,1619,C1686,2010,2.16,1.06,0.76,26,528,22604486,Tennessee
1763,1620,C1686,2011,1.96,1.09,0.76,23,532,22790836,Georgia
1764,1620,C1686,2011,1.96,1.09,0.76,23,532,22790836,Tennessee
1765,1621,C1686,2012,1.78,0.93,0.61,21,454,19383272,Georgia
1766,1621,C1686,2012,1.78,0.93,0.61,21,454,19383272,Tennessee
1767,1622,C1686,2013,1.94,0.87,0.58,23,418,18547035,Georgia
1768,1622,C1686,2013,1.94,0.87,0.58,23,418,18547035,Tennessee
1769,1623,C1686,2014,1.93,0.89,0.59,23,412,18906460,Georgia
1770,1623,C1686,2014,1.93,0.89,0.59,23,412,18906460,Tennessee
1771,1624,C1686,2015,1.82,0.85,0.56,22,399,18397703,Georgia
1772,1624,C1686,2015,1.82,0.85,0.56,22,399,18397703,Tennessee
1773,1625,C1686,2016,1.84,0.84,0.55,22,382,18063936,Georgia
1774,1625,C1686,2016,1.84,0.84,0.55,22,382,18063936,Tennessee
1775,1626,C1686,2017,2.02,1.09,0.71,24,493,24153441,Georgia
1776,1626,C1686,2017,2.02,1.09,0.71,24,493,24153441,Tennessee
1777,1627,C1686,2018,2.01,1.01,0.66,24,464,23386978,Georgia
1778,1627,C1686,2018,2.01,1.01,0.66,24,464,23386978,Tennessee
1779,1628,C1694,1990,2.55,1.64,0.96,8,132,1958703,Wyoming
1780,1629,C1694,1991,2.91,1.71,1.06,9,138,2159554,Wyoming
1781,1630,C1694,1992,2.61,1.54,1.13,8,127,2452296,Wyoming
1782,1631,C1694,1993,3.01,1.42,0.99,9,120,2279378,Wyoming
1783,1632,C1694,1994,2.56,1.22,0.83,8,104,2043277,Wyoming
1784,1633,C1694,1995,1.87,1.05,0.82,6,90,2026502,Wyoming
1785,1634,C1694,1996,2.46,1.26,0.91,8,110,2385926,Wyoming
1786,1635,C1694,1997,2.4,1.5,0.97,8,130,2635602,Wyoming
1787,1636,C1694,1998,2.07,1.53,0.84,7,134,2583671,Wyoming
1788,1637,C1694,1999,2.1,1.52,0.82,7,136,2752813,Wyoming
1789,1638,C1694,2000,1.81,0.91,0.51,6,87,1864363,Wyoming
1790,1639,C1694,2001,1.81,0.84,0.49,6,81,1893344,Wyoming
1791,1640,C1694,2002,1.79,0.72,0.46,6,71,1893470,Wyoming
1792,1641,C1694,2003,2.09,1.09,0.7,7,108,2990074,Wyoming
1793,1642,C1694,2004,2.35,1.27,0.97,8,126,4363558,Wyoming
1794,1643,C1694,2005,2.64,1.26,0.81,9,126,3865411,Wyoming
1795,1644,C1694,2006,2.3,1.23,0.74,8,126,3936136,Wyoming
1796,1645,C1694,2007,2.6,1.11,0.73,9,116,4054058,Wyoming
1797,1646,C1694,2008,2.55,0.0,0.0,9,0,0,Wyoming
1798,1647,C1694,2009,2.28,0.79,0.46,8,80,2634490,Wyoming
1799,1648,C1694,2010,1.96,0.82,0.45,7,80,2567292,Wyoming
1800,1649,C1694,2011,1.96,0.91,0.48,7,87,2838892,Wyoming
1801,1650,C1694,2012,2.18,0.93,0.48,8,89,3062097,Wyoming
1802,1651,C1694,2013,2.44,0.88,0.48,9,84,3090133,Wyoming
1803,1652,C1694,2014,2.17,0.85,0.46,8,81,2979370,Wyoming
1804,1653,C1694,2015,2.17,0.76,0.44,8,70,2752879,Wyoming
1805,1654,C1694,2016,1.68,0.76,0.44,6,67,2694229,Wyoming
1806,1655,C1694,2017,1.69,0.79,0.4,6,67,2508399,Wyoming
1807,1656,C1694,2018,1.72,0.73,0.38,6,62,2496237,Wyoming
1808,1657,C1698,1990,0.51,0.5,0.66,137,5136,233708249,Illinois
1809,1657,C1698,1990,0.51,0.5,0.66,137,5136,233708249,Indiana
1810,1657,C1698,1990,0.51,0.5,0.66,137,5136,233708249,Wisconsin
1811,1658,C1698,1991,0.51,0.54,0.7,140,5369,245001702,Illinois
1812,1658,C1698,1991,0.51,0.54,0.7,140,5369,245001702,Indiana
1813,1658,C1698,1991,0.51,0.54,0.7,140,5369,245001702,Wisconsin
1814,1659,C1698,1992,0.53,0.54,0.69,148,5277,252988089,Illinois
1815,1659,C1698,1992,0.53,0.54,0.69,148,5277,252988089,Indiana
1816,1659,C1698,1992,0.53,0.54,0.69,148,5277,252988089,Wisconsin
1817,1660,C1698,1993,0.53,0.53,0.72,149,5281,272176512,Illinois
1818,1660,C1698,1993,0.53,0.53,0.72,149,5281,272176512,Indiana
1819,1660,C1698,1993,0.53,0.53,0.72,149,5281,272176512,Wisconsin
1820,1661,C1698,1994,0.53,0.56,0.74,152,5654,301159770,Illinois
1821,1661,C1698,1994,0.53,0.56,0.74,152,5654,301159770,Indiana
1822,1661,C1698,1994,0.53,0.56,0.74,152,5654,301159770,Wisconsin
1823,1662,C1698,1995,0.56,0.57,0.76,161,5862,330396491,Illinois
1824,1662,C1698,1995,0.56,0.57,0.76,161,5862,330396491,Indiana
1825,1662,C1698,1995,0.56,0.57,0.76,161,5862,330396491,Wisconsin
1826,1663,C1698,1996,0.56,0.57,0.74,172,5989,354070449,Illinois
1827,1663,C1698,1996,0.56,0.57,0.74,172,5989,354070449,Indiana
1828,1663,C1698,1996,0.56,0.57,0.74,172,5989,354070449,Wisconsin
1829,1664,C1698,1997,0.55,0.56,0.71,168,5891,363038391,Illinois
1830,1664,C1698,1997,0.55,0.56,0.71,168,5891,363038391,Indiana
1831,1664,C1698,1997,0.55,0.56,0.71,168,5891,363038391,Wisconsin
1832,1665,C1698,1998,0.54,0.57,0.71,161,6160,414560495,Illinois
1833,1665,C1698,1998,0.54,0.57,0.71,161,6160,414560495,Indiana
1834,1665,C1698,1998,0.54,0.57,0.71,161,6160,414560495,Wisconsin
1835,1666,C1698,1999,0.53,0.58,0.71,156,6394,450498833,Illinois
1836,1666,C1698,1999,0.53,0.58,0.71,156,6394,450498833,Indiana
1837,1666,C1698,1999,0.53,0.58,0.71,156,6394,450498833,Wisconsin
1838,1667,C1698,2000,0.52,0.61,0.75,152,6925,515012831,Illinois
1839,1667,C1698,2000,0.52,0.61,0.75,152,6925,515012831,Indiana
1840,1667,C1698,2000,0.52,0.61,0.75,152,6925,515012831,Wisconsin
1841,1668,C1698,2001,0.0,0.0,0.0,0,0,0,Illinois
1842,1668,C1698,2001,0.0,0.0,0.0,0,0,0,Indiana
1843,1668,C1698,2001,0.0,0.0,0.0,0,0,0,Wisconsin
1844,1669,C1698,2002,0.55,0.62,0.76,154,6864,517940067,Illinois
1845,1669,C1698,2002,0.55,0.62,0.76,154,6864,517940067,Indiana
1846,1669,C1698,2002,0.55,0.62,0.76,154,6864,517940067,Wisconsin
1847,1670,C1698,2003,0.55,0.61,0.8,152,6539,540491030,Illinois
1848,1670,C1698,2003,0.55,0.61,0.8,152,6539,540491030,Indiana
1849,1670,C1698,2003,0.55,0.61,0.8,152,6539,540491030,Wisconsin
1850,1671,C1698,2004,0.55,0.61,0.78,150,6447,543419063,Illinois
1851,1671,C1698,2004,0.55,0.61,0.78,150,6447,543419063,Indiana
1852,1671,C1698,2004,0.55,0.61,0.78,150,6447,543419063,Wisconsin
1853,1672,C1698,2005,0.56,0.61,0.75,151,6480,539775305,Illinois
1854,1672,C1698,2005,0.56,0.61,0.75,151,6480,539775305,Indiana
1855,1672,C1698,2005,0.56,0.61,0.75,151,6480,539775305,Wisconsin
1856,1673,C1698,2006,0.57,0.61,0.73,157,6473,556062915,Illinois
1857,1673,C1698,2006,0.57,0.61,0.73,157,6473,556062915,Indiana
1858,1673,C1698,2006,0.57,0.61,0.73,157,6473,556062915,Wisconsin
1859,1674,C1698,2007,0.57,0.62,0.72,158,6512,570933003,Illinois
1860,1674,C1698,2007,0.57,0.62,0.72,158,6512,570933003,Indiana
1861,1674,C1698,2007,0.57,0.62,0.72,158,6512,570933003,Wisconsin
1862,1675,C1698,2008,0.6,0.67,0.78,168,6801,601708737,Illinois
1863,1675,C1698,2008,0.6,0.67,0.78,168,6801,601708737,Indiana
1864,1675,C1698,2008,0.6,0.67,0.78,168,6801,601708737,Wisconsin
1865,1676,C1698,2009,0.59,0.68,0.77,168,6495,558746140,Illinois
1866,1676,C1698,2009,0.59,0.68,0.77,168,6495,558746140,Indiana
1867,1676,C1698,2009,0.59,0.68,0.77,168,6495,558746140,Wisconsin
1868,1677,C1698,2010,0.59,0.65,0.74,169,6071,540068200,Illinois
1869,1677,C1698,2010,0.59,0.65,0.74,169,6071,540068200,Indiana
1870,1677,C1698,2010,0.59,0.65,0.74,169,6071,540068200,Wisconsin
1871,1678,C1698,2011,0.62,0.69,0.76,177,6279,564545294,Illinois
1872,1678,C1698,2011,0.62,0.69,0.76,177,6279,564545294,Indiana
1873,1678,C1698,2011,0.62,0.69,0.76,177,6279,564545294,Wisconsin
1874,1679,C1698,2012,0.64,0.71,0.73,184,6498,585512947,Illinois
1875,1679,C1698,2012,0.64,0.71,0.73,184,6498,585512947,Indiana
1876,1679,C1698,2012,0.64,0.71,0.73,184,6498,585512947,Wisconsin
1877,1680,C1698,2013,0.63,0.74,0.75,183,6677,601727029,Illinois
1878,1680,C1698,2013,0.63,0.74,0.75,183,6677,601727029,Indiana
1879,1680,C1698,2013,0.63,0.74,0.75,183,6677,601727029,Wisconsin
1880,1681,C1698,2014,0.67,0.0,0.0,197,0,0,Illinois
1881,1681,C1698,2014,0.67,0.0,0.0,197,0,0,Indiana
1882,1681,C1698,2014,0.67,0.0,0.0,197,0,0,Wisconsin
1883,1682,C1698,2015,0.65,0.0,0.0,182,0,0,Illinois
1884,1682,C1698,2015,0.65,0.0,0.0,182,0,0,Indiana
1885,1682,C1698,2015,0.65,0.0,0.0,182,0,0,Wisconsin
1886,1683,C1698,2016,0.69,0.75,0.73,186,6393,588344327,Illinois
1887,1683,C1698,2016,0.69,0.75,0.73,186,6393,588344327,Indiana
1888,1683,C1698,2016,0.69,0.75,0.73,186,6393,588344327,Wisconsin
1889,1684,C1698,2017,0.66,0.65,0.65,161,5461,536291715,Illinois
1890,1684,C1698,2017,0.66,0.65,0.65,161,5461,536291715,Indiana
1891,1684,C1698,2017,0.66,0.65,0.65,161,5461,536291715,Wisconsin
1892,1685,C1698,2018,0.65,0.0,0.0,156,0,0,Illinois
1893,1685,C1698,2018,0.65,0.0,0.0,156,0,0,Indiana
1894,1685,C1698,2018,0.65,0.0,0.0,156,0,0,Wisconsin
1895,1686,C1702,1990,1.22,1.83,1.45,10,300,5586166,California
1896,1687,C1702,1991,1.22,1.74,1.32,11,270,4840930,California
1897,1688,C1702,1992,1.05,1.78,1.3,10,278,4984428,California
1898,1689,C1702,1993,0.95,1.74,1.32,9,270,5133280,California
1899,1690,C1702,1994,1.13,1.93,1.41,10,305,5900403,California
1900,1691,C1702,1995,1.42,2.09,1.56,13,333,6794168,California
1901,1692,C1702,1996,1.24,1.71,1.26,11,286,6044880,California
1902,1693,C1702,1997,0.95,1.6,1.05,8,274,5442502,California
1903,1694,C1702,1998,1.01,1.53,0.91,9,263,5263368,California
1904,1695,C1702,1999,1.11,1.64,0.93,10,293,5985881,California
1905,1696,C1702,2000,1.31,1.7,0.97,11,318,6749755,California
1906,1697,C1702,2001,1.16,1.47,0.88,10,279,6504462,California
1907,1698,C1702,2002,1.35,1.56,1.09,12,297,8173289,California
1908,1699,C1702,2003,1.15,1.1,0.86,10,203,6444448,California
1909,1700,C1702,2004,1.27,1.7,1.27,11,312,9878540,California
1910,1701,C1702,2005,1.18,1.45,1.08,10,269,8811153,California
1911,1702,C1702,2006,1.04,1.42,1.07,9,265,9268755,California
1912,1703,C1702,2007,1.31,1.49,1.14,11,275,10276967,California
1913,1704,C1702,2008,1.15,1.53,1.12,10,273,10008160,California
1914,1705,C1702,2009,1.17,1.89,1.38,10,318,12123071,California
1915,1706,C1702,2010,1.17,1.71,1.22,10,279,10628324,California
1916,1707,C1702,2011,1.16,1.88,1.29,10,289,10909189,California
1917,1708,C1702,2012,1.11,1.81,1.17,9,281,10585926,California
1918,1709,C1702,2013,0.75,1.59,1.12,6,251,10347059,California
1919,1710,C1702,2014,0.74,1.74,1.19,6,273,11048368,California
1920,1711,C1702,2015,0.87,1.79,1.31,7,281,12473450,California
1921,1712,C1702,2016,0.98,1.87,1.34,8,291,12992475,California
1922,1713,C1702,2017,0.97,1.85,1.29,8,285,13079256,California
1923,1714,C1702,2018,1.09,1.85,1.2,9,286,12924462,California
1924,1715,C1714,1990,0.59,0.89,1.01,35,1971,63282659,Kentucky
1925,1715,C1714,1990,0.59,0.89,1.01,35,1971,63282659,Ohio
1926,1715,C1714,1990,0.59,0.89,1.01,35,1971,63282659,Indiana
1927,1716,C1714,1991,0.62,0.87,0.96,36,1890,60230236,Kentucky
1928,1716,C1714,1991,0.62,0.87,0.96,36,1890,60230236,Ohio
1929,1716,C1714,1991,0.62,0.87,0.96,36,1890,60230236,Indiana
1930,1717,C1714,1992,0.62,0.87,0.91,38,1896,63293750,Kentucky
1931,1717,C1714,1992,0.62,0.87,0.91,38,1896,63293750,Ohio
1932,1717,C1714,1992,0.62,0.87,0.91,38,1896,63293750,Indiana
1933,1718,C1714,1993,0.61,0.88,0.9,39,1902,64916549,Kentucky
1934,1718,C1714,1993,0.61,0.88,0.9,39,1902,64916549,Ohio
1935,1718,C1714,1993,0.61,0.88,0.9,39,1902,64916549,Indiana
1936,1719,C1714,1994,0.66,0.81,0.87,43,1781,66901988,Kentucky
1937,1719,C1714,1994,0.66,0.81,0.87,43,1781,66901988,Ohio
1938,1719,C1714,1994,0.66,0.81,0.87,43,1781,66901988,Indiana
1939,1720,C1714,1995,0.72,0.72,0.82,46,1613,68350560,Kentucky
1940,1720,C1714,1995,0.72,0.72,0.82,46,1613,68350560,Ohio
1941,1720,C1714,1995,0.72,0.72,0.82,46,1613,68350560,Indiana
1942,1721,C1714,1996,0.66,0.72,0.75,43,1689,69373696,Kentucky
1943,1721,C1714,1996,0.66,0.72,0.75,43,1689,69373696,Ohio
1944,1721,C1714,1996,0.66,0.72,0.75,43,1689,69373696,Indiana
1945,1722,C1714,1997,0.64,0.78,0.75,42,1850,73593827,Kentucky
1946,1722,C1714,1997,0.64,0.78,0.75,42,1850,73593827,Ohio
1947,1722,C1714,1997,0.64,0.78,0.75,42,1850,73593827,Indiana
1948,1723,C1714,1998,0.64,1.09,0.94,41,2664,105920553,Kentucky
1949,1723,C1714,1998,0.64,1.09,0.94,41,2664,105920553,Ohio
1950,1723,C1714,1998,0.64,1.09,0.94,41,2664,105920553,Indiana
1951,1724,C1714,1999,0.69,0.9,0.94,44,2256,116134139,Kentucky
1952,1724,C1714,1999,0.69,0.9,0.94,44,2256,116134139,Ohio
1953,1724,C1714,1999,0.69,0.9,0.94,44,2256,116134139,Indiana
1954,1725,C1714,2000,0.66,0.83,0.8,42,2162,105596393,Kentucky
1955,1725,C1714,2000,0.66,0.83,0.8,42,2162,105596393,Ohio
1956,1725,C1714,2000,0.66,0.83,0.8,42,2162,105596393,Indiana
1957,1726,C1714,2001,0.0,0.0,0.0,0,0,0,Kentucky
1958,1726,C1714,2001,0.0,0.0,0.0,0,0,0,Ohio
1959,1726,C1714,2001,0.0,0.0,0.0,0,0,0,Indiana
1960,1727,C1714,2002,0.63,0.72,0.7,39,1834,94473468,Kentucky
1961,1727,C1714,2002,0.63,0.72,0.7,39,1834,94473468,Ohio
1962,1727,C1714,2002,0.63,0.72,0.7,39,1834,94473468,Indiana
1963,1728,C1714,2003,0.68,0.71,0.7,41,1776,95324603,Kentucky
1964,1728,C1714,2003,0.68,0.71,0.7,41,1776,95324603,Ohio
1965,1728,C1714,2003,0.68,0.71,0.7,41,1776,95324603,Indiana
