,Unnamed: 0,area_fips,year,lq_annual_avg_estabs,lq_annual_avg_emplvl,lq_total_annual_wages,annual_avg_estabs,annual_avg_emplvl,total_annual_wages,State Name
395,333,C1714,1998,1.04,0.1,0.1,6,14,804157,Indiana
396,334,C1714,1999,1.34,0.18,0.16,13,36,2136821,Kentucky
397,334,C1714,1999,1.34,0.18,0.16,13,36,2136821,Ohio
398,334,C1714,1999,1.34,0.18,0.16,13,36,2136821,Indiana
399,335,C1714,2000,0.82,0.24,0.2,16,89,5271576,Kentucky
400,335,C1714,2000,0.82,0.24,0.2,16,89,5271576,Ohio
401,335,C1714,2000,0.82,0.24,0.2,16,89,5271576,Indiana
402,336,C1714,2001,0.0,0.0,0.0,0,0,0,Kentucky
403,336,C1714,2001,0.0,0.0,0.0,0,0,0,Ohio
404,336,C1714,2001,0.0,0.0,0.0,0,0,0,Indiana
405,337,C1714,2002,0.0,0.0,0.0,0,0,0,Kentucky
406,337,C1714,2002,0.0,0.0,0.0,0,0,0,Ohio
407,337,C1714,2002,0.0,0.0,0.0,0,0,0,Indiana
408,338,C1714,2003,0.84,0.43,0.33,16,98,4991577,Kentucky
409,338,C1714,2003,0.84,0.43,0.33,16,98,4991577,Ohio
410,338,C1714,2003,0.84,0.43,0.33,16,98,4991577,Indiana
411,339,C1714,2004,0.76,0.24,0.16,14,53,2634253,Kentucky
412,339,C1714,2004,0.76,0.24,0.16,14,53,2634253,Ohio
413,339,C1714,2004,0.76,0.24,0.16,14,53,2634253,Indiana
414,340,C1714,2005,0.83,0.26,0.15,16,63,2695135,Kentucky
415,340,C1714,2005,0.83,0.26,0.15,16,63,2695135,Ohio
416,340,C1714,2005,0.83,0.26,0.15,16,63,2695135,Indiana
417,341,C1714,2006,0.69,0.25,0.18,15,64,3480666,Kentucky
418,341,C1714,2006,0.69,0.25,0.18,15,64,3480666,Ohio
419,341,C1714,2006,0.69,0.25,0.18,15,64,3480666,Indiana
420,342,C1730,2004,0.66,0.0,0.0,1,0,0,Tennessee
421,342,C1730,2004,0.66,0.0,0.0,1,0,0,Kentucky
422,343,C1742,2003,0.0,0.0,0.0,0,0,0,Tennessee
423,344,C1742,2004,0.0,0.0,0.0,0,0,0,Tennessee
424,345,C1746,2001,0.0,0.0,0.0,0,0,0,Ohio
425,346,C1746,2002,0.65,0.64,0.37,16,177,6999318,Ohio
426,347,C1746,2003,0.0,0.0,0.0,0,0,0,Ohio
427,348,C1746,2004,0.93,0.76,0.43,20,180,7307009,Ohio
428,349,C1746,2005,0.76,0.59,0.37,17,149,6804764,Ohio
429,350,C1746,2006,0.68,0.56,0.38,17,153,7726506,Ohio
430,351,C1766,2001,0.0,0.0,0.0,0,0,0,Idaho
431,352,C1766,2002,0.0,0.0,0.0,0,0,0,Idaho
432,353,C1766,2003,0.0,0.0,0.0,0,0,0,Idaho
433,354,C1766,2005,0.54,0.0,0.0,1,0,0,Idaho
434,355,C1766,2006,0.46,0.0,0.0,1,0,0,Idaho
435,356,C1778,2001,1.61,0.11,0.03,3,3,42839,Texas
436,357,C1778,2002,0.0,0.0,0.0,0,0,0,Texas
437,358,C1778,2003,0.0,0.0,0.0,0,0,0,Texas
438,359,C1778,2004,0.65,0.0,0.0,1,0,0,Texas
439,360,C1778,2005,0.61,0.0,0.0,1,0,0,Texas
440,361,C1778,2006,0.53,0.0,0.0,1,0,0,Texas
441,362,C1782,2001,0.0,0.0,0.0,0,0,0,Colorado
442,363,C1782,2002,0.0,0.0,0.0,0,0,0,Colorado
443,364,C1782,2003,0.81,0.25,0.16,5,14,551942,Colorado
444,365,C1782,2004,1.29,0.0,0.0,8,0,0,Colorado
445,366,C1782,2005,2.38,0.0,0.0,16,0,0,Colorado
446,367,C1782,2006,2.69,0.0,0.0,21,0,0,Colorado
447,368,C1786,2001,0.0,0.0,0.0,0,0,0,Missouri
448,369,C1786,2002,0.0,0.0,0.0,0,0,0,Missouri
449,370,C1786,2003,0.0,0.0,0.0,0,0,0,Missouri
450,371,C1786,2004,1.79,0.89,0.99,3,16,991577,Missouri
451,372,C1786,2005,1.12,0.0,0.0,2,0,0,Missouri
452,373,C1786,2006,0.49,0.0,0.0,1,0,0,Missouri
453,374,C1790,2001,0.0,0.0,0.0,0,0,0,South Carolina
454,375,C1790,2002,0.77,0.19,0.16,6,16,773491,South Carolina
455,376,C1790,2003,0.0,0.0,0.0,0,0,0,South Carolina
456,377,C1790,2004,0.32,0.0,0.0,2,0,0,South Carolina
457,378,C1790,2005,0.29,0.0,0.0,2,0,0,South Carolina
458,379,C1790,2006,0.61,0.0,0.0,5,0,0,South Carolina
459,380,C1798,2001,0.0,0.0,0.0,0,0,0,Alabama
460,380,C1798,2001,0.0,0.0,0.0,0,0,0,Georgia
461,381,C1798,2002,0.0,0.0,0.0,0,0,0,Alabama
462,381,C1798,2002,0.0,0.0,0.0,0,0,0,Georgia
463,382,C1798,2003,0.0,0.0,0.0,0,0,0,Alabama
464,382,C1798,2003,0.0,0.0,0.0,0,0,0,Georgia
465,383,C1798,2004,0.44,0.0,0.0,1,0,0,Alabama
466,383,C1798,2004,0.44,0.0,0.0,1,0,0,Georgia
467,384,C1798,2005,0.41,0.0,0.0,1,0,0,Alabama
468,384,C1798,2005,0.41,0.0,0.0,1,0,0,Georgia
469,385,C1798,2006,0.37,0.0,0.0,1,0,0,Alabama
470,385,C1798,2006,0.37,0.0,0.0,1,0,0,Georgia
471,386,C1814,2001,0.0,0.0,0.0,0,0,0,Ohio
472,387,C1814,2002,0.0,0.0,0.0,0,0,0,Ohio
473,388,C1814,2003,1.08,0.42,0.3,17,86,4139738,Ohio
474,389,C1814,2004,0.98,0.41,0.29,15,82,4071404,Ohio
475,390,C1814,2005,0.93,0.36,0.23,15,78,3513062,Ohio
476,391,C1814,2006,0.83,0.32,0.22,15,74,3791993,Ohio
477,392,C1858,2001,0.0,0.0,0.0,0,0,0,Texas
478,393,C1858,2002,0.0,0.0,0.0,0,0,0,Texas
479,394,C1858,2003,0.0,0.0,0.0,0,0,0,Texas
480,395,C1858,2004,0.56,0.0,0.0,2,0,0,Texas
481,396,C1858,2005,1.06,0.0,0.0,4,0,0,Texas
482,397,C1858,2006,0.72,0.0,0.0,3,0,0,Texas
483,398,C1870,2001,0.0,0.0,0.0,0,0,0,Oregon
484,399,C1870,2002,0.0,0.0,0.0,0,0,0,Oregon
485,400,C1870,2003,0.0,0.0,0.0,0,0,0,Oregon
486,401,C1870,2004,2.54,0.0,0.0,2,0,0,Oregon
487,402,C1870,2005,3.49,0.48,0.11,3,4,67764,Oregon
488,403,C1870,2006,3.03,0.0,0.0,3,0,0,Oregon
489,404,C1910,1990,1.3,4.61,5.1,12,1389,44708483,Texas
490,405,C1910,1991,1.06,3.94,4.52,10,1087,37928819,Texas
491,406,C1910,1992,1.04,5.15,6.26,9,1164,44764003,Texas
492,407,C1910,1993,0.95,5.08,6.39,8,1084,45496578,Texas
493,408,C1910,1994,1.23,4.33,4.61,10,972,35110101,Texas
494,409,C1910,1995,1.24,1.75,1.57,11,428,13971312,Texas
495,410,C1910,1996,0.95,0.59,0.45,10,179,5265826,Texas
496,411,C1910,1997,0.95,0.55,0.39,12,190,6081122,Texas
497,412,C1910,1998,1.14,0.58,0.3,17,205,7083886,Texas
498,413,C1910,1999,1.04,0.47,0.29,26,251,11558566,Texas
499,414,C1910,2000,1.16,0.81,0.55,59,813,45195212,Texas
500,415,C1910,2001,0.0,0.0,0.0,0,0,0,Texas
501,416,C1910,2002,0.0,0.0,0.0,0,0,0,Texas
502,417,C1910,2003,0.0,0.0,0.0,0,0,0,Texas
503,418,C1910,2004,1.32,0.75,0.65,66,449,30945154,Texas
504,419,C1910,2005,1.21,0.97,0.88,64,633,47132985,Texas
505,420,C1910,2006,1.1,0.92,0.81,66,665,50938278,Texas
506,421,C1934,2001,0.0,0.0,0.0,0,0,0,Illinois
507,421,C1934,2001,0.0,0.0,0.0,0,0,0,Iowa
508,422,C1934,2002,0.0,0.0,0.0,0,0,0,Illinois
509,422,C1934,2002,0.0,0.0,0.0,0,0,0,Iowa
510,423,C1934,2003,0.0,0.0,0.0,0,0,0,Illinois
511,423,C1934,2003,0.0,0.0,0.0,0,0,0,Iowa
512,424,C1934,2004,0.83,0.0,0.0,3,0,0,Illinois
513,424,C1934,2004,0.83,0.0,0.0,3,0,0,Iowa
514,425,C1934,2005,0.52,0.0,0.0,2,0,0,Illinois
515,425,C1934,2005,0.52,0.0,0.0,2,0,0,Iowa
516,426,C1934,2006,1.16,0.0,0.0,5,0,0,Illinois
517,426,C1934,2006,1.16,0.0,0.0,5,0,0,Iowa
518,427,C1938,2001,0.0,0.0,0.0,0,0,0,
519,428,C1938,2002,0.0,0.0,0.0,0,0,0,
520,429,C1938,2003,0.0,0.0,0.0,0,0,0,
521,430,C1938,2004,0.71,0.0,0.0,5,0,0,
522,431,C1938,2005,0.68,0.0,0.0,5,0,0,
523,432,C1938,2006,0.49,0.0,0.0,4,0,0,
524,433,C1946,2006,0.71,0.0,0.0,1,0,0,Alabama
525,434,C1966,2001,1.01,0.52,0.65,5,25,1615093,Florida
526,435,C1966,2002,0.0,0.0,0.0,0,0,0,Florida
527,436,C1966,2003,1.16,1.82,1.09,5,63,1880470,Florida
528,437,C1966,2004,0.89,2.43,1.43,4,85,2665628,Florida
529,438,C1966,2005,1.19,0.95,0.58,6,37,1221407,Florida
530,439,C1966,2006,1.02,0.35,0.17,6,15,428398,Florida
531,440,C1974,1990,2.77,2.63,2.21,15,335,8312735,Colorado
532,441,C1974,1991,2.75,2.44,2.37,14,289,8601452,Colorado
533,442,C1974,1992,2.74,2.56,3.34,13,254,10411923,Colorado
534,443,C1974,1993,2.21,2.67,3.2,10,252,10133794,Colorado
535,444,C1974,1994,2.47,2.37,3.37,11,236,11344220,Colorado
536,445,C1974,1995,2.5,2.53,3.52,12,274,13675566,Colorado
537,446,C1974,1996,2.4,2.71,3.38,14,358,17413202,Colorado
538,447,C1974,1997,2.32,2.91,3.78,16,439,25255556,Colorado
539,448,C1974,1998,2.34,3.81,3.14,19,579,32028910,Colorado
540,449,C1974,1999,1.86,3.37,2.56,26,775,44427637,Colorado
541,450,C1974,2000,1.57,2.26,1.71,46,986,62596669,Colorado
542,451,C1974,2001,0.0,0.0,0.0,0,0,0,Colorado
543,452,C1974,2002,1.54,2.79,2.4,51,858,58253426,Colorado
544,453,C1974,2003,1.65,3.21,2.89,50,848,58739193,Colorado
545,454,C1974,2004,1.74,3.11,2.84,52,811,59973719,Colorado
546,455,C1974,2005,2.14,3.11,2.76,69,876,65113872,Colorado
547,456,C1974,2006,2.85,2.85,2.46,105,886,67108418,Colorado
548,457,C1978,1998,3.05,2.61,1.41,6,103,3226045,Iowa
549,458,C1978,1999,2.34,0.87,0.59,8,51,2191116,Iowa
550,459,C1978,2000,1.88,1.22,0.84,13,131,6053831,Iowa
551,460,C1978,2001,2.32,1.85,1.5,18,182,9933707,Iowa
552,461,C1978,2002,2.48,1.51,1.2,17,115,6099121,Iowa
553,462,C1978,2003,0.0,0.0,0.0,0,0,0,Iowa
554,463,C1978,2004,1.75,0.0,0.0,11,0,0,Iowa
555,464,C1978,2005,1.36,0.0,0.0,9,0,0,Iowa
556,465,C1978,2006,1.07,0.87,0.87,8,70,5275251,Iowa
557,466,C1982,2001,0.0,0.0,0.0,0,0,0,Michigan
558,467,C1982,2002,0.0,0.0,0.0,0,0,0,Michigan
559,468,C1982,2003,0.0,0.0,0.0,0,0,0,Michigan
560,469,C1982,2004,0.57,0.0,0.0,22,0,0,Michigan
561,470,C1982,2005,0.51,0.0,0.0,20,0,0,Michigan
562,471,C1982,2006,0.39,0.25,0.16,17,123,6932616,Michigan
563,472,C2002,2005,0.66,0.0,0.0,1,0,0,Alabama
564,473,C2002,2006,0.6,0.0,0.0,1,0,0,Alabama
565,474,C2010,2005,0.0,0.0,0.0,0,0,0,Delaware
566,475,C2010,2006,0.65,0.0,0.0,1,0,0,Delaware
567,476,C2022,2001,0.0,0.0,0.0,0,0,0,Iowa
568,477,C2022,2003,0.0,0.0,0.0,0,0,0,Iowa
569,478,C2022,2004,0.94,0.0,0.0,1,0,0,Iowa
570,479,C2022,2005,0.89,0.0,0.0,1,0,0,Iowa
571,480,C2022,2006,0.79,0.0,0.0,1,0,0,Iowa
572,481,C2026,2001,0.0,0.0,0.0,0,0,0,Wisconsin
573,481,C2026,2001,0.0,0.0,0.0,0,0,0,Minnesota
574,482,C2050,2001,0.0,0.0,0.0,0,0,0,North Carolina
575,483,C2050,2002,0.0,0.0,0.0,0,0,0,North Carolina
576,484,C2050,2003,0.0,0.0,0.0,0,0,0,North Carolina
577,485,C2050,2004,0.95,0.0,0.0,4,0,0,North Carolina
578,486,C2050,2005,1.34,0.0,0.0,6,0,0,North Carolina
579,487,C2050,2006,1.75,0.0,0.0,9,0,0,North Carolina
580,488,C2106,2001,0.0,0.0,0.0,0,0,0,Kentucky
581,489,C2106,2002,0.0,0.0,0.0,0,0,0,Kentucky
582,490,C2106,2003,0.0,0.0,0.0,0,0,0,Kentucky
583,491,C2106,2004,1.1,0.0,0.0,1,0,0,Kentucky
584,492,C2106,2005,1.03,0.0,0.0,1,0,0,Kentucky
585,493,C2106,2006,0.89,0.0,0.0,1,0,0,Kentucky
586,494,C2114,2001,0.0,0.0,0.0,0,0,0,Indiana
587,495,C2114,2002,0.0,0.0,0.0,0,0,0,Indiana
588,496,C2114,2003,0.0,0.0,0.0,0,0,0,Indiana
589,497,C2114,2004,0.56,0.0,0.0,1,0,0,Indiana
590,498,C2114,2005,0.54,0.0,0.0,1,0,0,Indiana
591,499,C2114,2006,0.49,0.0,0.0,1,0,0,Indiana
592,500,C2130,2001,0.0,0.0,0.0,0,0,0,New York
593,501,C2130,2002,0.0,0.0,0.0,0,0,0,New York
594,502,C2134,2006,0.18,0.0,0.0,1,0,0,Texas
595,503,C2150,2001,0.0,0.0,0.0,0,0,0,Pennsylvania
596,504,C2150,2002,0.0,0.0,0.0,0,0,0,Pennsylvania
597,505,C2150,2003,0.0,0.0,0.0,0,0,0,Pennsylvania
598,506,C2150,2005,0.0,0.0,0.0,0,0,0,Pennsylvania
599,507,C2150,2006,0.33,0.0,0.0,1,0,0,Pennsylvania
600,508,C2166,2001,1.07,0.15,0.07,5,7,188716,Oregon
601,509,C2166,2002,0.0,0.0,0.0,0,0,0,Oregon
602,510,C2166,2003,1.81,0.38,0.34,7,12,571636,Oregon
603,511,C2166,2004,1.88,0.38,0.28,7,12,506187,Oregon
604,512,C2166,2005,1.0,0.32,0.17,4,11,346358,Oregon
605,513,C2166,2006,1.09,0.36,0.19,5,14,431613,Oregon
606,514,C2178,2001,0.0,0.0,0.0,0,0,0,Indiana
607,514,C2178,2001,0.0,0.0,0.0,0,0,0,Kentucky
608,515,C2202,2006,0.33,0.0,0.0,1,0,0,Minnesota
609,515,C2202,2006,0.33,0.0,0.0,1,0,0,North Dakota
610,516,C2214,2006,0.83,0.0,0.0,1,0,0,New Mexico
611,517,C2218,2005,0.42,0.0,0.0,1,0,0,North Carolina
612,518,C2218,2006,0.37,0.0,0.0,1,0,0,North Carolina
613,519,C2222,2001,0.0,0.0,0.0,0,0,0,Arkansas
614,520,C2222,2002,0.0,0.0,0.0,0,0,0,Arkansas
615,521,C2222,2003,0.0,0.0,0.0,0,0,0,Arkansas
616,522,C2222,2004,0.54,0.0,0.0,2,0,0,Arkansas
617,523,C2222,2005,0.48,0.0,0.0,2,0,0,Arkansas
618,524,C2222,2006,0.81,0.0,0.0,4,0,0,Arkansas
619,525,C2242,2004,0.31,0.0,0.0,1,0,0,Michigan
620,526,C2242,2005,0.31,0.0,0.0,1,0,0,Michigan
621,527,C2242,2006,0.28,0.0,0.0,1,0,0,Michigan
622,528,C2252,2001,0.0,0.0,0.0,0,0,0,Alabama
623,529,C2266,2001,0.0,0.0,0.0,0,0,0,Colorado
624,530,C2266,2002,0.0,0.0,0.0,0,0,0,Colorado
625,531,C2266,2003,0.0,0.0,0.0,0,0,0,Colorado
626,532,C2266,2004,0.88,0.0,0.0,3,0,0,Colorado
627,533,C2266,2005,1.88,0.0,0.0,7,0,0,Colorado
628,534,C2266,2006,2.56,0.0,0.0,11,0,0,Colorado
629,535,C2290,2001,0.0,0.0,0.0,0,0,0,Arkansas
630,535,C2290,2001,0.0,0.0,0.0,0,0,0,Oklahoma
631,536,C2290,2002,0.0,0.0,0.0,0,0,0,Arkansas
632,536,C2290,2002,0.0,0.0,0.0,0,0,0,Oklahoma
633,537,C2290,2003,0.0,0.0,0.0,0,0,0,Arkansas
634,537,C2290,2003,0.0,0.0,0.0,0,0,0,Oklahoma
635,538,C2290,2004,0.43,0.0,0.0,1,0,0,Arkansas
636,538,C2290,2004,0.43,0.0,0.0,1,0,0,Oklahoma
637,539,C2290,2005,0.4,0.0,0.0,1,0,0,Arkansas
638,539,C2290,2005,0.4,0.0,0.0,1,0,0,Oklahoma
639,540,C2290,2006,0.35,0.0,0.0,1,0,0,Arkansas
640,540,C2290,2006,0.35,0.0,0.0,1,0,0,Oklahoma
641,541,C2302,2001,0.0,0.0,0.0,0,0,0,
642,542,C2302,2002,0.0,0.0,0.0,0,0,0,
643,543,C2302,2003,0.0,0.0,0.0,0,0,0,
644,544,C2302,2004,0.0,0.0,0.0,0,0,0,
645,545,C2306,2001,0.0,0.0,0.0,0,0,0,Indiana
646,546,C2306,2002,0.0,0.0,0.0,0,0,0,Indiana
647,547,C2306,2003,0.0,0.0,0.0,0,0,0,Indiana
648,548,C2306,2004,0.54,0.0,0.0,2,0,0,Indiana
649,549,C2306,2005,0.26,0.0,0.0,1,0,0,Indiana
650,550,C2306,2006,0.23,0.0,0.0,1,0,0,Indiana
651,551,C2342,2001,0.0,0.0,0.0,0,0,0,California
652,552,C2342,2002,0.0,0.0,0.0,0,0,0,California
653,553,C2342,2003,0.0,0.0,0.0,0,0,0,California
654,554,C2342,2004,0.28,0.0,0.0,3,0,0,California
655,555,C2342,2005,0.27,0.0,0.0,3,0,0,California
656,556,C2342,2006,0.4,0.0,0.0,5,0,0,California
657,557,C2354,2001,0.0,0.0,0.0,0,0,0,Florida
658,558,C2354,2002,2.06,1.67,1.64,5,54,2747180,Florida
659,559,C2354,2003,0.0,0.0,0.0,0,0,0,Florida
660,560,C2354,2004,0.87,0.0,0.0,2,0,0,Florida
661,561,C2354,2005,0.8,0.0,0.0,2,0,0,Florida
662,562,C2354,2006,2.1,0.82,0.52,6,27,1080716,Florida
663,563,C2358,2002,0.0,0.0,0.0,0,0,0,Georgia
664,564,C2358,2003,0.0,0.0,0.0,0,0,0,Georgia
665,565,C2358,2004,1.37,0.0,0.0,2,0,0,Georgia
666,566,C2358,2005,1.25,0.0,0.0,2,0,0,Georgia
667,567,C2358,2006,1.08,0.0,0.0,2,0,0,Georgia
668,568,C2414,2006,0.98,0.0,0.0,1,0,0,North Carolina
669,569,C2422,2001,0.0,0.0,0.0,0,0,0,North Dakota
670,569,C2422,2001,0.0,0.0,0.0,0,0,0,Minnesota
671,570,C2422,2002,0.0,0.0,0.0,0,0,0,North Dakota
672,570,C2422,2002,0.0,0.0,0.0,0,0,0,Minnesota
673,571,C2422,2003,0.0,0.0,0.0,0,0,0,North Dakota
674,571,C2422,2003,0.0,0.0,0.0,0,0,0,Minnesota
675,572,C2422,2004,1.82,0.0,0.0,2,0,0,North Dakota
676,572,C2422,2004,1.82,0.0,0.0,2,0,0,Minnesota
677,573,C2422,2005,1.72,0.0,0.0,2,0,0,North Dakota
678,573,C2422,2005,1.72,0.0,0.0,2,0,0,Minnesota
679,574,C2422,2006,0.76,0.0,0.0,1,0,0,North Dakota
680,574,C2422,2006,0.76,0.0,0.0,1,0,0,Minnesota
681,575,C2430,2001,0.0,0.0,0.0,0,0,0,Colorado
682,576,C2430,2002,0.0,0.0,0.0,0,0,0,Colorado
683,577,C2430,2003,0.0,0.0,0.0,0,0,0,Colorado
684,578,C2434,2001,0.48,0.05,0.05,4,7,386694,Michigan
685,579,C2434,2002,0.4,0.08,0.07,3,8,478151,Michigan
686,580,C2434,2003,0.61,0.09,0.08,4,8,455765,Michigan
687,581,C2434,2004,0.78,0.0,0.0,5,0,0,Michigan
688,582,C2434,2005,0.89,0.19,0.11,6,17,671909,Michigan
689,583,C2434,2006,0.53,0.0,0.0,4,0,0,Michigan
690,584,C2454,2001,0.0,0.0,0.0,0,0,0,Colorado
691,585,C2454,2002,0.0,0.0,0.0,0,0,0,Colorado
692,586,C2454,2003,0.0,0.0,0.0,0,0,0,Colorado
693,587,C2454,2004,1.02,0.0,0.0,2,0,0,Colorado
694,588,C2454,2005,0.46,0.0,0.0,1,0,0,Colorado
695,589,C2454,2006,0.79,0.0,0.0,2,0,0,Colorado
696,590,C2458,2005,0.32,0.0,0.0,1,0,0,Wisconsin
697,591,C2458,2006,0.29,0.0,0.0,1,0,0,Wisconsin
698,592,C2466,2001,0.0,0.0,0.0,0,0,0,North Carolina
699,593,C2466,2002,0.0,0.0,0.0,0,0,0,North Carolina
700,594,C2466,2003,0.0,0.0,0.0,0,0,0,North Carolina
701,595,C2466,2004,0.6,0.0,0.0,4,0,0,North Carolina
702,596,C2466,2005,0.57,0.0,0.0,4,0,0,North Carolina
703,597,C2466,2006,0.38,0.0,0.0,3,0,0,North Carolina
704,598,C2478,2001,0.0,0.0,0.0,0,0,0,North Carolina
705,599,C2478,2002,0.0,0.0,0.0,0,0,0,North Carolina
706,600,C2478,2003,0.0,0.0,0.0,0,0,0,North Carolina
707,601,C2478,2004,0.72,0.0,0.0,1,0,0,North Carolina
708,602,C2478,2005,0.68,0.0,0.0,1,0,0,North Carolina
709,603,C2478,2006,0.59,0.0,0.0,1,0,0,North Carolina
710,604,C2486,2004,0.18,0.0,0.0,1,0,0,South Carolina
711,605,C2486,2005,0.17,0.0,0.0,1,0,0,South Carolina
712,606,C2486,2006,0.42,0.0,0.0,3,0,0,South Carolina
713,607,C2506,2001,0.0,0.0,0.0,0,0,0,Mississippi
714,608,C2506,2002,0.0,0.0,0.0,0,0,0,Mississippi
715,609,C2506,2003,0.0,0.0,0.0,0,0,0,Mississippi
716,610,C2506,2004,0.48,0.0,0.0,1,0,0,Mississippi
717,611,C2506,2005,0.46,0.0,0.0,1,0,0,Mississippi
718,612,C2506,2006,0.44,0.0,0.0,1,0,0,Mississippi
719,613,C2518,2006,0.41,0.0,0.0,1,0,0,Maryland
720,613,C2518,2006,0.41,0.0,0.0,1,0,0,West Virginia
721,614,C2526,2001,0.0,0.0,0.0,0,0,0,California
722,615,C2542,2001,0.0,0.0,0.0,0,0,0,Pennsylvania
723,616,C2542,2002,0.0,0.0,0.0,0,0,0,Pennsylvania
724,617,C2542,2003,0.0,0.0,0.0,0,0,0,Pennsylvania
725,618,C2542,2004,0.4,0.0,0.0,2,0,0,Pennsylvania
726,619,C2542,2005,0.38,0.0,0.0,2,0,0,Pennsylvania
727,620,C2542,2006,0.5,0.0,0.0,3,0,0,Pennsylvania
728,621,C2550,2001,0.0,0.0,0.0,0,0,0,Virginia
729,622,C2550,2002,0.0,0.0,0.0,0,0,0,Virginia
730,623,C2550,2003,0.0,0.0,0.0,0,0,0,Virginia
731,624,C2550,2004,1.9,0.0,0.0,2,0,0,Virginia
732,625,C2550,2005,0.87,0.0,0.0,1,0,0,Virginia
733,626,C2550,2006,1.52,0.0,0.0,2,0,0,Virginia
734,627,C2554,2001,0.0,0.0,0.0,0,0,0,Connecticut
735,628,C2554,2002,0.0,0.0,0.0,0,0,0,Connecticut
736,629,C2554,2003,0.0,0.0,0.0,0,0,0,Connecticut
737,630,C2554,2004,0.94,0.0,0.0,11,0,0,Connecticut
738,631,C2554,2005,0.89,0.0,0.0,11,0,0,Connecticut
739,632,C2554,2006,0.86,0.34,0.29,12,54,4213537,Connecticut
740,633,C2562,2003,0.0,0.0,0.0,0,0,0,Mississippi
741,634,C2586,2001,0.0,0.0,0.0,0,0,0,North Carolina
742,635,C2586,2004,0.0,0.0,0.0,0,0,0,North Carolina
743,636,C2586,2006,0.29,0.0,0.0,1,0,0,North Carolina
744,637,C2610,2001,0.0,0.0,0.0,0,0,0,
745,638,C2610,2002,0.0,0.0,0.0,0,0,0,
746,639,C2610,2003,0.0,0.0,0.0,0,0,0,
747,640,C2610,2004,0.47,0.0,0.0,1,0,0,
748,641,C2610,2005,0.45,0.0,0.0,1,0,0,
749,642,C2610,2006,0.4,0.0,0.0,1,0,0,
750,643,C2618,2001,0.71,0.11,0.06,8,15,527531,
751,644,C2618,2002,0.0,0.0,0.0,0,0,0,
752,645,C2618,2003,0.54,0.15,0.12,5,14,696002,
753,646,C2618,2004,0.82,0.0,0.0,7,0,0,
754,647,C2618,2005,0.88,0.0,0.0,8,0,0,
755,648,C2618,2006,0.88,0.21,0.18,9,24,1478596,
756,649,C2630,2005,0.0,0.0,0.0,0,0,0,Arkansas
757,650,C2630,2006,1.43,0.0,0.0,2,0,0,Arkansas
758,651,C2642,1994,0.57,0.4,0.3,4,78,2072679,Texas
759,652,C2642,1996,0.67,0.37,0.29,6,95,2992673,Texas
760,653,C2642,1997,0.75,0.48,0.37,8,139,4966810,Texas
761,654,C2642,1998,0.87,0.54,0.34,11,159,6879431,Texas
762,655,C2642,1999,0.66,0.44,0.26,14,192,8405075,Texas
763,656,C2642,2000,0.6,0.33,0.2,26,271,13093607,Texas
764,657,C2642,2001,0.0,0.0,0.0,0,0,0,Texas
765,658,C2642,2002,0.57,0.3,0.2,27,176,9109099,Texas
766,659,C2642,2003,0.49,0.25,0.16,21,130,6177636,Texas
767,660,C2642,2004,0.44,0.5,0.47,19,254,19203061,Texas
768,661,C2642,2005,0.49,0.0,0.0,22,0,0,Texas
769,662,C2642,2006,0.52,0.0,0.0,27,0,0,Texas
770,663,C2662,2001,0.0,0.0,0.0,0,0,0,Alabama
771,664,C2662,2002,0.0,0.0,0.0,0,0,0,Alabama
772,665,C2662,2003,0.0,0.0,0.0,0,0,0,Alabama
773,666,C2662,2004,0.9,0.0,0.0,3,0,0,Alabama
774,667,C2662,2005,0.83,0.0,0.0,3,0,0,Alabama
775,668,C2662,2006,0.97,0.0,0.0,4,0,0,Alabama
776,669,C2682,2001,0.0,0.0,0.0,0,0,0,Idaho
777,670,C2682,2002,0.0,0.0,0.0,0,0,0,Idaho
778,671,C2682,2003,0.0,0.0,0.0,0,0,0,Idaho
779,672,C2682,2004,0.71,0.0,0.0,1,0,0,Idaho
780,673,C2682,2005,0.65,0.0,0.0,1,0,0,Idaho
781,674,C2690,2001,0.0,0.0,0.0,0,0,0,Indiana
782,675,C2690,2002,0.47,0.29,0.29,8,62,4319142,Indiana
783,676,C2690,2003,0.0,0.0,0.0,0,0,0,Indiana
784,677,C2690,2004,0.33,0.0,0.0,5,0,0,Indiana
785,678,C2690,2005,0.57,0.29,0.26,9,59,3819967,Indiana
786,679,C2690,2006,0.61,0.25,0.19,11,55,3064429,Indiana
787,680,C2698,2001,0.0,0.0,0.0,0,0,0,Iowa
788,681,C2698,2004,0.69,0.0,0.0,1,0,0,Iowa
789,682,C2698,2005,0.65,0.0,0.0,1,0,0,Iowa
790,683,C2706,2001,0.0,0.0,0.0,0,0,0,New York
791,684,C2706,2002,0.0,0.0,0.0,0,0,0,New York
792,685,C2706,2003,0.0,0.0,0.0,0,0,0,New York
793,686,C2706,2004,3.53,0.0,0.0,3,0,0,New York
794,687,C2706,2005,3.36,0.0,0.0,3,0,0,New York
795,688,C2706,2006,2.99,0.0,0.0,3,0,0,New York
796,689,C2710,2001,0.0,0.0,0.0,0,0,0,Michigan
797,690,C2710,2002,0.0,0.0,0.0,0,0,0,Michigan
798,691,C2714,2001,0.0,0.0,0.0,0,0,0,Mississippi
