,area_fips,year,lq_annual_avg_estabs,lq_annual_avg_emplvl,lq_total_annual_wages,annual_avg_estabs,annual_avg_emplvl,total_annual_wages
1740,C1742,2008,0.74,0.0,0.0,6,0,0
1741,C1742,2009,0.78,0.0,0.0,6,0,0
1742,C1742,2010,0.81,0.0,0.0,6,0,0
1743,C1742,2011,0.83,0.0,0.0,6,0,0
1744,C1742,2012,0.81,0.0,0.0,6,0,0
1745,C1742,2013,0.65,0.29,0.13,5,66,1955788
1746,C1742,2014,0.62,0.0,0.0,5,0,0
1747,C1742,2015,0.93,0.0,0.0,8,0,0
1748,C1742,2016,1.21,0.0,0.0,11,0,0
1749,C1742,2017,0.95,0.0,0.0,9,0,0
1750,C1742,2018,0.66,0.0,0.0,7,0,0
1751,C1746,1990,0.81,1.38,1.25,179,11268,306571828
1752,C1746,1991,0.8,1.43,1.28,176,11258,315504781
1753,C1746,1992,0.83,1.36,1.27,193,10526,335933536
1754,C1746,1993,0.83,1.31,1.22,207,10306,329570806
1755,C1746,1994,0.8,1.31,1.19,207,10374,345926769
1756,C1746,1995,0.76,1.25,1.15,197,10207,364386152
1757,C1746,1996,0.71,1.22,1.06,191,10011,365388905
1758,C1746,1997,0.71,1.16,0.96,195,9662,371633408
1759,C1746,1998,0.72,1.12,0.88,195,9605,395502739
1760,C1746,1999,0.71,1.11,0.8,192,9659,411560205
1761,C1746,2000,0.7,1.09,0.78,187,9577,420608977
1762,C1746,2001,0.71,1.11,0.82,187,9422,415537754
1763,C1746,2002,0.75,1.11,0.92,193,8747,418875372
1764,C1746,2003,0.8,1.1,0.9,203,8419,410793973
1765,C1746,2004,0.87,1.13,0.99,213,8300,433692933
1766,C1746,2005,0.91,1.13,0.96,218,8130,425296688
1767,C1746,2006,0.95,1.12,0.93,224,7890,424227837
1768,C1746,2007,1.0,1.13,0.93,236,7833,440982906
1769,C1746,2008,1.0,1.14,0.94,233,7627,438442123
1770,C1746,2009,0.98,1.15,0.9,221,6886,382368839
1771,C1746,2010,1.04,1.19,0.94,223,6758,401182663
1772,C1746,2011,1.05,1.19,0.91,224,6573,407352427
1773,C1746,2012,1.06,1.18,0.85,224,6446,391070581
1774,C1746,2013,0.99,1.09,0.79,211,5850,370631096
1775,C1746,2014,0.96,1.05,0.73,210,5476,355688311
1776,C1746,2015,0.99,1.06,0.75,225,5477,383226648
1777,C1746,2016,1.0,1.03,0.73,237,5271,376938208
1778,C1746,2017,1.03,1.02,0.64,259,5189,351732799
1779,C1746,2018,1.07,0.99,0.65,294,5031,393886840
1780,C1766,1990,1.12,1.52,1.05,11,301,4497671
1781,C1766,1991,0.81,1.5,1.17,9,313,5442983
1782,C1766,1992,0.98,1.43,1.11,12,321,6074867
1783,C1766,1993,1.19,1.61,1.37,16,391,8283714
1784,C1766,1994,1.18,1.79,1.56,18,474,10731383
1785,C1766,1995,0.98,1.7,1.52,16,473,11505572
1786,C1766,1996,0.89,1.55,1.37,15,438,11574980
1787,C1766,1997,0.91,1.57,1.34,16,463,12791669
1788,C1766,1998,1.18,1.73,1.28,21,529,14389344
1789,C1766,1999,1.22,1.52,1.07,22,489,14086883
1790,C1766,2000,1.31,1.48,0.99,24,500,14100474
1791,C1766,2001,1.29,1.43,1.03,24,483,14451213
1792,C1766,2002,1.26,1.33,1.04,23,445,13977671
1793,C1766,2003,1.13,0.98,0.78,21,324,10782121
1794,C1766,2004,1.22,0.94,0.73,23,321,10313214
1795,C1766,2005,1.31,0.79,0.61,26,282,9335691
1796,C1766,2006,1.36,0.77,0.56,28,283,9623535
1797,C1766,2007,1.28,0.81,0.56,27,302,10313342
1798,C1766,2008,1.29,0.92,0.8,27,336,14821123
1799,C1766,2009,1.19,0.98,0.91,24,317,15178905
1800,C1766,2010,1.31,0.99,0.88,25,302,14644054
1801,C1766,2011,1.31,0.97,0.9,24,288,15252100
1802,C1766,2012,1.23,1.06,1.07,22,302,17990451
1803,C1766,2013,1.23,1.03,0.92,22,296,16252774
1804,C1766,2014,1.19,0.92,0.81,22,267,15298365
1805,C1766,2015,1.18,0.95,0.83,23,277,16804196
1806,C1766,2016,0.98,0.89,0.79,21,265,17065425
1807,C1766,2017,0.88,0.86,0.73,21,259,17489595
1808,C1766,2018,0.86,0.78,0.54,23,244,14700866
1809,C1778,1990,0.94,0.49,0.42,12,248,4340914
1810,C1778,1991,1.11,0.53,0.37,15,262,4037725
1811,C1778,1992,1.02,0.53,0.36,14,262,4316664
1812,C1778,1993,1.25,0.52,0.35,18,276,4529740
1813,C1778,1994,1.38,0.46,0.36,21,250,4881724
1814,C1778,1995,1.34,0.45,0.36,22,250,5294995
1815,C1778,1996,1.46,0.53,0.46,25,300,7501233
1816,C1778,1997,1.32,0.52,0.43,24,305,7928086
1817,C1778,1998,1.11,0.45,0.34,20,277,7514159
1818,C1778,1999,1.0,0.43,0.31,18,266,7888622
1819,C1778,2000,0.94,0.44,0.33,17,282,9108550
1820,C1778,2001,0.0,0.0,0.0,0,0,0
1821,C1778,2002,0.89,0.48,0.41,16,298,10447349
1822,C1778,2003,1.02,0.48,0.39,18,294,10268733
1823,C1778,2004,0.91,0.0,0.0,16,0,0
1824,C1778,2005,0.91,0.0,0.0,16,0,0
1825,C1778,2006,0.91,0.0,0.0,16,0,0
1826,C1778,2007,0.76,0.0,0.0,14,0,0
1827,C1778,2008,0.94,0.0,0.0,17,0,0
1828,C1778,2009,1.01,0.0,0.0,18,0,0
1829,C1778,2010,0.91,0.0,0.0,16,0,0
1830,C1778,2011,0.85,0.82,0.68,15,440,23231011
1831,C1778,2012,0.84,0.84,0.7,15,445,24974232
1832,C1778,2013,0.81,0.84,0.7,15,454,25822198
1833,C1778,2014,0.82,0.84,0.68,16,457,27206077
1834,C1778,2015,0.73,0.77,0.53,15,421,22187686
1835,C1778,2016,0.63,0.78,0.55,14,430,23646510
1836,C1778,2017,0.58,0.79,0.51,14,439,24080980
1837,C1778,2018,0.53,0.71,0.43,14,404,22964059
1838,C1782,1990,1.31,1.45,1.33,58,1803,42582410
1839,C1782,1991,1.44,1.53,1.4,63,1903,46790420
1840,C1782,1992,1.51,1.54,1.46,69,2004,55010054
1841,C1782,1993,1.75,1.54,1.57,85,2124,62579760
1842,C1782,1994,1.9,1.51,1.59,99,2209,71455797
1843,C1782,1995,1.99,1.5,1.58,111,2312,79969409
1844,C1782,1996,2.0,1.6,1.75,119,2601,102148522
1845,C1782,1997,1.97,1.49,1.5,124,2518,101853040
1846,C1782,1998,2.15,2.7,1.97,137,4786,165086188
1847,C1782,1999,2.27,2.44,1.9,150,4524,187200460
1848,C1782,2000,2.42,2.64,2.17,166,5104,239751692
1849,C1782,2001,2.54,2.5,2.12,179,4831,231677842
1850,C1782,2002,2.41,2.13,1.83,170,3851,180970081
1851,C1782,2003,2.26,2.08,1.8,159,3606,175680367
1852,C1782,2004,2.02,2.28,2.08,142,3867,195099273
1853,C1782,2005,1.97,2.31,2.2,141,3914,212750686
1854,C1782,2006,1.91,2.28,2.1,140,3858,213937855
1855,C1782,2007,1.91,2.19,1.99,143,3685,212604548
1856,C1782,2008,1.99,2.13,1.95,146,3482,211063250
1857,C1782,2009,1.91,2.02,1.9,135,3002,194034886
1858,C1782,2010,1.83,2.14,1.92,124,3015,196804579
1859,C1782,2011,1.79,2.26,2.04,119,3144,214708321
1860,C1782,2012,1.72,0.0,0.0,116,0,0
1861,C1782,2013,1.56,0.0,0.0,107,0,0
1862,C1782,2014,1.45,0.0,0.0,103,0,0
1863,C1782,2015,1.34,0.0,0.0,103,0,0
1864,C1782,2016,1.36,1.89,1.69,112,2609,218081297
1865,C1782,2017,1.18,1.82,1.57,109,2544,222797274
1866,C1782,2018,1.01,1.76,1.48,105,2506,233320288
1867,C1786,2001,0.0,0.0,0.0,0,0,0
1868,C1786,2002,0.0,0.0,0.0,0,0,0
1869,C1786,2003,0.0,0.0,0.0,0,0,0
1870,C1786,2004,1.52,0.0,0.0,29,0,0
1871,C1786,2005,1.42,0.0,0.0,27,0,0
1872,C1786,2006,1.31,0.0,0.0,25,0,0
1873,C1786,2007,1.44,0.0,0.0,28,0,0
1874,C1786,2008,1.31,0.0,0.0,25,0,0
1875,C1786,2009,1.03,0.0,0.0,19,0,0
1876,C1786,2010,1.0,0.0,0.0,18,0,0
1877,C1786,2011,1.13,0.0,0.0,20,0,0
1878,C1786,2012,1.21,0.0,0.0,22,0,0
1879,C1786,2013,1.12,0.69,0.34,20,335,11466495
1880,C1786,2014,0.97,0.73,0.34,18,347,12198336
1881,C1786,2015,0.96,0.77,0.36,19,366,13731507
1882,C1786,2016,0.96,0.76,0.34,20,357,13624388
1883,C1786,2017,1.02,0.74,0.34,23,351,14230196
1884,C1786,2018,1.1,0.66,0.29,26,312,13466671
1885,C1790,1990,0.65,0.55,0.55,36,1182,29479031
1886,C1790,1991,0.68,0.56,0.54,39,1149,28975369
1887,C1790,1992,0.7,0.54,0.5,41,1105,28943924
1888,C1790,1993,0.78,0.53,0.51,47,1112,30226297
1889,C1790,1994,0.85,0.52,0.49,54,1123,31722636
1890,C1790,1995,0.79,0.48,0.45,53,1080,31856129
1891,C1790,1996,0.72,0.47,0.41,50,1075,32592070
1892,C1790,1997,0.67,0.45,0.38,48,1072,33845587
1893,C1790,1998,0.68,0.44,0.35,52,1084,36794611
1894,C1790,1999,0.67,0.42,0.3,53,1067,37100060
1895,C1790,2000,0.59,0.42,0.3,47,1062,38019825
1896,C1790,2001,0.0,0.0,0.0,0,0,0
1897,C1790,2002,0.64,0.45,0.34,52,1063,38930072
1898,C1790,2003,0.74,0.46,0.35,56,1081,40384429
1899,C1790,2004,0.9,0.49,0.4,64,1125,44938137
1900,C1790,2005,0.9,0.52,0.42,66,1155,48195710
1901,C1790,2006,0.82,0.51,0.4,63,1139,49560633
1902,C1790,2007,0.73,0.47,0.37,50,1070,49560914
1903,C1790,2008,0.72,0.37,0.26,50,828,35685553
1904,C1790,2009,0.71,0.32,0.24,47,649,30610911
1905,C1790,2010,0.76,0.3,0.23,48,575,28507654
1906,C1790,2011,0.76,0.3,0.2,47,567,25561131
1907,C1790,2012,0.68,0.31,0.22,43,580,29390085
1908,C1790,2013,0.7,0.32,0.25,46,587,34134979
1909,C1790,2014,0.69,0.33,0.21,47,609,31040529
1910,C1790,2015,0.95,0.36,0.24,70,671,38388866
1911,C1790,2016,1.03,0.38,0.24,81,718,39474781
1912,C1790,2017,1.05,0.36,0.24,89,676,41611877
1913,C1790,2018,0.94,0.34,0.21,88,642,39673679
1914,C1798,1990,0.69,0.61,0.5,16,487,9243158
1915,C1798,1991,0.59,0.46,0.42,14,359,7888515
1916,C1798,1992,0.66,0.45,0.42,16,355,8500379
1917,C1798,1993,0.64,0.45,0.4,16,366,8468784
1918,C1798,1994,0.54,0.44,0.38,14,366,8785884
1919,C1798,1995,0.53,0.47,0.39,14,399,9867514
1920,C1798,1996,0.48,0.44,0.35,13,387,9734945
1921,C1798,1997,0.4,0.38,0.3,11,349,9608038
1922,C1798,1998,0.36,0.38,0.26,10,355,9927099
1923,C1798,1999,0.43,0.39,0.25,12,372,10922036
1924,C1798,2000,0.43,0.37,0.24,12,355,10897688
1925,C1798,2001,0.0,0.0,0.0,0,0,0
1926,C1798,2002,0.0,0.0,0.0,0,0,0
1927,C1798,2003,0.0,0.0,0.0,0,0,0
1928,C1798,2004,0.58,0.4,0.3,15,323,11255006
1929,C1798,2005,0.73,0.43,0.31,19,348,11959901
1930,C1798,2006,0.67,0.45,0.31,17,355,12457906
1931,C1798,2007,0.66,0.44,0.29,17,339,12210475
1932,C1798,2008,0.62,0.0,0.0,16,0,0
1933,C1798,2009,0.57,0.0,0.0,14,0,0
1934,C1798,2010,0.5,0.0,0.0,12,0,0
1935,C1798,2011,0.47,0.0,0.0,11,0,0
1936,C1798,2012,0.55,0.0,0.0,13,0,0
1937,C1798,2013,0.54,0.2,0.12,13,123,5133001
1938,C1798,2014,0.52,0.19,0.11,13,117,5009601
1939,C1798,2015,0.46,0.18,0.12,12,108,5555898
1940,C1798,2016,0.5,0.18,0.13,14,108,6463669
1941,C1798,2017,0.4,0.16,0.1,11,95,5103751
1942,C1798,2018,0.34,0.15,0.09,10,88,5197248
1943,C1802,2001,0.0,0.0,0.0,0,0,0
1944,C1802,2002,0.0,0.0,0.0,0,0,0
1945,C1802,2003,0.0,0.0,0.0,0,0,0
1946,C1802,2004,0.39,0.0,0.0,3,0,0
1947,C1802,2005,0.4,0.0,0.0,3,0,0
1948,C1802,2006,0.4,0.0,0.0,3,0,0
1949,C1802,2007,0.26,0.0,0.0,2,0,0
1950,C1802,2008,0.53,0.0,0.0,4,0,0
1951,C1802,2009,0.68,0.0,0.0,5,0,0
1952,C1802,2010,0.7,0.0,0.0,5,0,0
1953,C1802,2011,0.56,0.0,0.0,4,0,0
1954,C1802,2012,0.41,0.0,0.0,3,0,0
1955,C1802,2013,0.41,0.0,0.0,3,0,0
1956,C1802,2014,0.41,0.0,0.0,3,0,0
1957,C1802,2015,0.39,0.0,0.0,3,0,0
1958,C1802,2016,0.49,0.0,0.0,4,0,0
1959,C1802,2017,0.47,0.0,0.0,4,0,0
1960,C1802,2018,0.53,0.0,0.0,5,0,0
1961,C1814,1990,0.96,1.21,1.26,129,6825,198714383
1962,C1814,1991,0.96,1.23,1.28,129,6836,208631682
1963,C1814,1992,0.93,1.15,1.2,134,6422,213211980
1964,C1814,1993,0.89,1.07,1.08,140,6130,200819037
1965,C1814,1994,0.88,1.03,1.06,145,6015,215240657
1966,C1814,1995,0.82,0.98,1.01,136,5993,224151213
1967,C1814,1996,0.81,0.9,0.85,141,5561,207632166
1968,C1814,1997,0.76,0.85,0.76,135,5387,209106893
1969,C1814,1998,0.76,0.84,0.65,137,5515,217043881
1970,C1814,1999,0.76,0.85,0.61,139,5758,236747683
1971,C1814,2000,0.78,0.87,0.63,145,6094,261729513
1972,C1814,2001,0.0,0.0,0.0,0,0,0
1973,C1814,2002,0.78,0.89,0.74,141,5909,283891758
1974,C1814,2003,0.85,0.96,0.84,152,6129,322459059
1975,C1814,2004,0.87,0.97,0.89,152,6071,327472650
1976,C1814,2005,0.95,0.98,0.9,163,5999,338480665
1977,C1814,2006,1.1,0.96,0.86,189,5840,336649380
1978,C1814,2007,1.15,0.95,0.9,200,5770,368512557
1979,C1814,2008,1.17,0.95,0.84,205,5600,346532276
1980,C1814,2009,1.17,0.97,0.87,198,5211,334909531
1981,C1814,2010,1.13,0.99,0.85,185,5065,332553164
1982,C1814,2011,1.11,0.97,0.81,183,4914,328590792
1983,C1814,2012,1.07,0.97,0.8,178,4907,340775125
1984,C1814,2013,1.05,1.03,0.9,180,5264,398391529
1985,C1814,2014,1.09,0.99,0.81,195,4994,380567766
1986,C1814,2015,1.08,0.94,0.73,204,4757,365172825
1987,C1814,2016,1.09,0.88,0.69,219,4506,357626146
1988,C1814,2017,1.1,0.87,0.62,240,4464,347966398
1989,C1814,2018,1.21,0.88,0.6,291,4531,371601100
1990,C1858,1990,0.55,0.49,0.4,19,533,10900618
1991,C1858,1991,0.54,0.47,0.37,20,506,10568831
1992,C1858,1992,0.56,0.45,0.35,21,483,10942743
1993,C1858,1993,0.52,0.47,0.35,20,521,11454457
1994,C1858,1994,0.5,0.47,0.35,20,532,12095786
1995,C1858,1995,0.45,0.45,0.33,19,526,12390096
1996,C1858,1996,0.51,0.44,0.32,22,526,13378528
1997,C1858,1997,0.49,0.44,0.29,22,534,13194337
1998,C1858,1998,0.49,0.41,0.25,22,513,13198934
1999,C1858,1999,0.54,0.42,0.24,24,534,14435062
2000,C1858,2000,0.53,0.42,0.25,23,542,15577808
2001,C1858,2001,0.0,0.0,0.0,0,0,0
2002,C1858,2002,0.0,0.0,0.0,0,0,0
2003,C1858,2003,0.5,0.37,0.26,21,449,15393943
2004,C1858,2004,0.54,0.4,0.27,22,468,15174483
2005,C1858,2005,0.57,0.0,0.0,23,0,0
2006,C1858,2006,0.63,0.0,0.0,25,0,0
2007,C1858,2007,0.66,0.0,0.0,27,0,0
2008,C1858,2008,0.65,0.0,0.0,26,0,0
2009,C1858,2009,0.73,0.0,0.0,28,0,0
2010,C1858,2010,0.78,0.0,0.0,29,0,0
2011,C1858,2011,0.76,0.33,0.21,28,331,14977692
2012,C1858,2012,0.73,0.0,0.0,27,0,0
2013,C1858,2013,0.69,0.0,0.0,26,0,0
2014,C1858,2014,0.71,0.0,0.0,28,0,0
2015,C1858,2015,0.66,0.0,0.0,27,0,0
2016,C1858,2016,0.58,0.0,0.0,25,0,0
2017,C1858,2017,0.62,0.0,0.0,28,0,0
2018,C1858,2018,0.42,0.0,0.0,21,0,0
2019,C1870,1990,1.91,0.77,0.54,15,170,3140591
2020,C1870,1991,1.77,0.85,0.59,14,183,3563974
2021,C1870,1992,2.13,1.04,0.85,17,224,5664566
2022,C1870,1993,2.28,1.08,0.9,19,249,6605796
2023,C1870,1994,2.36,1.38,1.23,21,328,10156453
2024,C1870,1995,2.34,1.55,1.41,22,391,13328720
2025,C1870,1996,2.48,1.7,1.62,24,453,17728457
2026,C1870,1997,2.3,1.85,1.77,23,512,22377719
2027,C1870,1998,2.46,1.72,1.47,25,475,21019325
2028,C1870,1999,2.84,1.65,1.36,28,435,21040623
2029,C1870,2000,2.84,1.41,1.36,28,375,22173875
2030,C1870,2001,2.72,1.51,1.44,26,408,22839600
2031,C1870,2002,2.6,1.32,1.25,24,336,18658573
2032,C1870,2003,2.86,1.22,1.22,26,301,17911508
2033,C1870,2004,3.12,1.1,1.31,28,267,17929438
2034,C1870,2005,3.27,1.33,1.45,30,317,20926281
2035,C1870,2006,3.01,1.45,1.5,28,343,22543281
2036,C1870,2007,3.19,1.7,1.72,30,396,26929874
2037,C1870,2008,2.69,1.85,1.91,25,423,29954354
2038,C1870,2009,2.76,1.82,1.87,25,380,27306780
2039,C1870,2010,2.82,1.58,1.6,25,319,23684600
2040,C1870,2011,3.17,1.27,1.25,28,251,18855087
2041,C1870,2012,2.77,1.1,1.06,25,210,16256969
2042,C1870,2013,2.41,1.02,0.97,22,190,15022385
2043,C1870,2014,2.15,1.04,0.94,21,193,15277569
2044,C1870,2015,2.37,1.0,0.89,25,187,15295272
2045,C1870,2016,3.0,1.06,0.9,34,198,16336893
2046,C1870,2017,3.2,1.13,0.93,39,214,18489035
2047,C1870,2018,2.95,1.09,0.89,40,207,19513763
2048,C1888,2013,0.69,0.71,0.7,22,379,26286961
2049,C1888,2014,0.63,0.61,0.71,21,322,27967358
2050,C1888,2015,0.63,0.76,0.81,22,408,34332991
2051,C1888,2016,0.59,0.78,0.88,22,422,39677224
2052,C1888,2017,0.68,0.93,1.04,27,505,50485289
2053,C1888,2018,0.66,0.95,0.98,30,524,52421447
2054,C1906,2001,0.0,0.0,0.0,0,0,0
2055,C1906,2002,0.0,0.0,0.0,0,0,0
2056,C1906,2003,0.0,0.0,0.0,0,0,0
2057,C1906,2004,0.95,0.0,0.0,9,0,0
2058,C1906,2005,0.86,0.0,0.0,8,0,0
2059,C1906,2006,1.08,0.0,0.0,10,0,0
2060,C1906,2007,0.86,0.0,0.0,8,0,0
2061,C1906,2008,0.77,0.0,0.0,7,0,0
2062,C1906,2009,0.78,0.0,0.0,7,0,0
2063,C1906,2010,0.7,0.0,0.0,6,0,0
2064,C1906,2011,0.58,0.0,0.0,5,0,0
2065,C1906,2012,0.46,0.0,0.0,4,0,0
2066,C1906,2013,0.46,0.0,0.0,4,0,0
2067,C1906,2014,0.46,0.0,0.0,4,0,0
2068,C1906,2015,0.45,0.67,0.24,4,128,3347434
2069,C1906,2016,0.65,0.62,0.22,6,118,3165132
2070,C1906,2017,0.63,0.0,0.0,6,0,0
2071,C1906,2018,0.48,0.41,0.13,5,76,2100731
2072,C1910,1990,1.42,1.04,1.01,548,16480,496692293
2073,C1910,1991,1.46,1.05,1.09,621,16380,555746473
2074,C1910,1992,1.5,1.03,1.09,652,16012,603428168
2075,C1910,1993,1.53,1.02,1.12,708,16408,647194675
2076,C1910,1994,1.56,1.03,1.09,756,16979,680585959
2077,C1910,1995,1.58,1.04,1.1,818,17806,769990878
2078,C1910,1996,1.54,1.03,1.07,829,18411,852298751
2079,C1910,1997,1.46,1.04,1.04,836,19322,959397470
2080,C1910,1998,1.47,1.05,1.02,854,20719,1169889009
2081,C1910,1999,1.46,1.05,0.92,851,21541,1237118173
2082,C1910,2000,1.46,1.02,0.9,859,21982,1350940167
2083,C1910,2001,0.0,0.0,0.0,0,0,0
2084,C1910,2002,1.41,1.05,0.99,823,20796,1294997470
2085,C1910,2003,1.41,1.02,0.97,804,19408,1242560755
2086,C1910,2004,1.34,0.0,0.0,764,0,0
2087,C1910,2005,1.32,0.0,0.0,742,0,0
2088,C1910,2006,1.28,0.0,0.0,723,0,0
2089,C1910,2007,1.24,0.93,0.92,739,17868,1391072978
2090,C1910,2008,1.2,0.91,0.92,705,17309,1426295102
2091,C1910,2009,1.18,0.92,0.92,679,15901,1306033449
2092,C1910,2010,1.14,0.94,0.95,646,15646,1364156927
2093,C1910,2011,1.11,0.94,0.97,634,15526,1467256137
2094,C1910,2012,1.05,0.9,0.92,617,14886,1455611387
2095,C1910,2013,0.99,0.89,0.92,604,14763,1511122613
2096,C1910,2014,0.95,0.86,0.85,606,14400,1531126558
2097,C1910,2015,0.89,0.86,0.83,605,14598,1605826509
2098,C1910,2016,0.84,0.86,0.81,615,14780,1636803433
2099,C1910,2017,0.81,0.86,0.74,647,14905,1622927913
2100,C1910,2018,0.72,0.8,0.67,643,14159,1630122555
2101,C1914,2001,0.0,0.0,0.0,0,0,0
2102,C1914,2002,0.0,0.0,0.0,0,0,0
2103,C1914,2003,0.0,0.0,0.0,0,0,0
2104,C1914,2004,0.3,0.0,0.0,4,0,0
2105,C1914,2005,0.23,0.0,0.0,3,0,0
2106,C1914,2006,0.16,0.0,0.0,2,0,0
2107,C1914,2007,0.16,0.0,0.0,2,0,0
2108,C1914,2008,0.16,0.0,0.0,2,0,0
2109,C1914,2009,0.25,0.0,0.0,3,0,0
2110,C1914,2010,0.26,0.0,0.0,3,0,0
2111,C1914,2011,0.36,0.0,0.0,4,0,0
2112,C1914,2012,0.36,0.0,0.0,4,0,0
2113,C1914,2013,0.36,0.0,0.0,4,0,0
2114,C1914,2014,0.44,0.15,0.07,5,50,1685925
2115,C1914,2015,0.42,0.14,0.06,5,45,1483409
2116,C1914,2016,0.41,0.12,0.05,5,41,1399576
2117,C1914,2017,0.33,0.0,0.0,4,0,0
2118,C1914,2018,0.15,0.0,0.0,2,0,0
2119,C1918,1992,0.75,0.86,0.4,6,215,2884115
2120,C1918,1993,0.86,0.89,0.42,7,224,3037906
2121,C1918,1994,0.85,0.8,0.38,7,205,3036278
2122,C1918,1995,0.72,0.76,0.38,6,195,3092680
2123,C1918,1996,0.79,0.74,0.38,7,191,3294274
2124,C1918,1997,0.9,0.89,0.95,8,227,8807198
2125,C1918,1998,0.93,0.89,0.83,8,226,8909653
2126,C1918,1999,0.95,0.92,0.82,8,231,9725987
2127,C1918,2000,0.99,0.95,0.78,8,242,9394996
2128,C1918,2001,1.04,0.95,0.68,8,233,7765519
2129,C1918,2002,1.08,0.97,0.76,8,222,7906836
2130,C1918,2003,0.98,0.89,0.63,7,200,6690769
2131,C1918,2004,0.88,0.82,0.59,6,176,6031088
2132,C1918,2005,1.05,0.75,0.63,7,159,6513660
2133,C1918,2006,0.92,0.72,0.59,6,146,6273660
2134,C1918,2007,0.76,0.56,0.26,5,111,2766355
2135,C1918,2008,0.78,0.56,0.25,5,107,2814876
2136,C1918,2009,0.79,0.54,0.24,5,94,2429844
2137,C1918,2010,0.81,0.54,0.21,5,88,2192000
2138,C1918,2011,0.82,0.5,0.2,5,81,2096708
2139,C1918,2012,0.82,0.35,0.14,5,55,1505638
2140,C1918,2013,0.8,0.35,0.13,5,53,1420318
2141,C1918,2014,0.77,0.34,0.13,5,51,1419417
2142,C1918,2015,0.93,0.34,0.12,6,49,1306488
2143,C1918,2016,0.93,0.32,0.1,6,44,1156717
2144,C1918,2017,0.97,0.3,0.08,6,40,949060
2145,C1918,2018,0.75,0.17,0.03,5,23,432617
2146,C1926,2001,0.0,0.0,0.0,0,0,0
2147,C1926,2002,0.0,0.0,0.0,0,0,0
2148,C1926,2003,0.0,0.0,0.0,0,0,0
2149,C1926,2004,0.3,0.0,0.0,3,0,0
2150,C1926,2005,0.3,0.0,0.0,3,0,0
2151,C1926,2006,0.31,0.0,0.0,3,0,0
2152,C1926,2007,0.3,0.4,0.24,3,105,3058183
2153,C1926,2008,0.3,0.38,0.23,3,97,2902502
2154,C1926,2009,0.31,0.0,0.0,3,0,0
2155,C1926,2010,0.31,0.35,0.2,3,77,2361904
2156,C1926,2011,0.31,0.23,0.14,3,51,1658770
2157,C1926,2012,0.29,0.22,0.14,3,47,1680932
2158,C1930,2013,0.49,0.18,0.1,10,63,2075602
2159,C1930,2014,0.51,0.18,0.11,11,63,2369457
2160,C1930,2015,0.44,0.12,0.08,10,43,1806721
2161,C1930,2016,0.44,0.11,0.07,11,41,1774384
2162,C1930,2017,0.4,0.14,0.09,11,51,2460319
2163,C1930,2018,0.45,0.12,0.09,14,44,2636890
2164,C1934,1990,0.63,0.76,0.52,26,995,18587170
2165,C1934,1991,0.58,0.72,0.54,24,925,19462674
2166,C1934,1992,0.55,0.72,0.49,23,937,19325553
2167,C1934,1993,0.56,0.74,0.49,24,977,19626723
2168,C1934,1994,0.55,0.75,0.47,24,977,20277552
2169,C1934,1995,0.6,0.78,0.49,27,1037,22402752
2170,C1934,1996,0.6,0.78,0.46,28,1051,23568359
2171,C1934,1997,0.6,0.78,0.43,28,1073,24706021
2172,C1934,1998,0.59,0.75,0.41,28,1078,27540556
2173,C1934,1999,0.58,0.73,0.38,28,1064,28207275
2174,C1934,2000,0.53,0.71,0.34,25,1047,26388948
2175,C1934,2001,0.0,0.0,0.0,0,0,0
2176,C1934,2002,0.53,0.76,0.38,23,1014,26047109
2177,C1934,2003,0.0,0.0,0.0,0,0,0
2178,C1934,2004,0.65,0.0,0.0,27,0,0
2179,C1934,2005,0.69,0.81,0.42,28,1019,28816225
2180,C1934,2006,0.62,0.0,0.0,25,0,0
2181,C1934,2007,0.57,0.0,0.0,23,0,0
2182,C1934,2008,0.54,0.0,0.0,22,0,0
2183,C1934,2009,0.55,0.0,0.0,22,0,0
2184,C1934,2010,0.49,0.0,0.0,19,0,0
2185,C1934,2011,0.44,0.0,0.0,17,0,0
2186,C1934,2012,0.41,0.74,0.31,16,747,25052666
2187,C1934,2013,0.5,0.75,0.32,20,735,25283421
2188,C1934,2014,0.51,0.85,0.34,21,811,28135450
2189,C1934,2015,0.52,0.84,0.33,22,789,28468388
2190,C1934,2016,0.48,0.77,0.31,21,704,26049100
2191,C1934,2017,0.47,0.65,0.28,21,595,25407256
2192,C1934,2018,0.43,0.53,0.22,21,482,21913463
2193,C1938,2001,0.0,0.0,0.0,0,0,0
2194,C1938,2002,0.0,0.0,0.0,0,0,0
2195,C1938,2003,0.0,0.0,0.0,0,0,0
2196,C1938,2004,0.77,0.0,0.0,62,0,0
2197,C1938,2005,0.87,0.0,0.0,69,0,0
2198,C1938,2006,1.02,0.9,0.65,79,2381,105572909
2199,C1938,2007,1.07,0.0,0.0,83,0,0
2200,C1938,2008,1.08,0.0,0.0,83,0,0
2201,C1938,2009,1.09,0.0,0.0,81,0,0
2202,C1938,2010,1.05,0.0,0.0,75,0,0
2203,C1938,2011,0.98,0.0,0.0,69,0,0
2204,C1938,2012,0.91,0.0,0.0,64,0,0
2205,C1938,2013,0.87,1.32,0.88,59,2513,132478702
2206,C1938,2014,0.75,1.32,0.83,52,2464,130549695
2207,C1938,2015,0.83,1.41,0.84,60,2642,140174887
